userID	artistID	weight
589	458	196
1597	96	141
1159	2661	215
1333	12154	215
669	300	123
1573	1517	79
1401	1081	1423
109	2793	125
1935	816	825
196	599	528
529	1369	674
911	289	24251
1563	257	6
2005	13318	628
444	6976	82
1289	632	460
784	3057	827
446	227	1890
1697	4344	285
1732	10663	10
1904	202	177
1441	196	148
204	4186	856
1137	2391	199
120	378	14
196	227	29856
460	3057	362
742	1971	34
1445	908	932
1038	1006	204
1295	1766	693
1237	13385	256
954	187	279
2100	18726	337
670	5428	618
106	2727	614
1471	302	85
537	292	303
672	8684	113
1794	16707	110
195	208	11
1274	1803	143
2096	867	1441
1788	293	237
308	830	1020
1213	13199	29
1987	12495	418
943	166	34
1473	321	51
1524	10564	728
500	7465	478
285	917	419
1488	1523	10
1483	198	2085
1816	16844	211
358	1396	134
1390	599	186
1793	3384	586
1148	4126	117
1707	436	41
2022	8304	262
934	959	106
477	1062	62
2030	632	294
900	8398	561
1150	5767	626
252	4812	524
1728	3280	170
757	1042	2039
929	707	59
939	1190	938
931	6983	224
1728	59	79
316	3729	376
2057	4189	713
706	1143	236
1976	15562	625
767	9891	143
594	2850	23
326	2080	96
1255	3057	296
728	1886	673
1890	4893	227
449	732	97
687	9275	2
1206	1639	250
1907	5173	347
1793	16696	517
1956	295	189
805	621	50
1173	3411	255
1855	182	98
659	543	553
1113	8604	88
1277	3258	2991
673	5099	255
1414	1091	201
2061	4560	902
1411	190	887
1198	523	173
27	423	408
848	3347	358
108	1260	794
1820	329	66
1727	453	445
899	10318	1236
75	1455	119
2066	9978	155
1588	227	9
790	10061	168
120	301	48
1517	302	2312
175	289	2160
1246	161	215
57	1041	876
716	412	1233
1929	229	849
241	3800	651
1911	439	874
206	441	94
908	10982	28
969	498	202
189	492	620
2007	7419	1963
633	424	104
1380	1672	429
1903	2024	112
799	9864	72
1993	2264	14
1745	1541	143
1574	757	659
1273	190	645
1074	533	108
2028	756	399
1577	9660	203
998	11689	1218
339	542	343
439	2907	1493
2051	3119	1
119	2963	743
1396	7422	85
114	1426	265
1806	7643	224
63	1816	57
2016	238	63
181	3827	3065
2068	18550	486
1065	328	12
1999	1145	484
85	599	170
1949	1048	1718
141	874	39
2039	10069	607
674	400	305
802	6649	7
314	1052	156
1301	257	3293
888	5939	2453
290	3281	4
2008	225	614
1375	1195	608
632	67	3130
1402	2637	12
107	2738	3373
1273	1714	144
1984	2062	1392
5	226	139
553	4688	38
421	327	464
1699	349	296
991	733	424
504	4104	281
568	8153	131
1076	11753	75
268	4165	148
71	1995	329
1811	333	362
1783	220	212
1969	249	407
1882	2952	139
1892	227	190
412	546	34
149	966	196
1618	15608	76
881	1761	315
829	426	198
1384	4817	321
1455	288	1677
534	161	181
123	366	1128
431	952	1429
573	1952	178
1838	292	336
1575	9585	168
1288	207	232
1839	2838	137
201	4145	78
1751	16438	37
1264	614	88
1816	3670	425
1410	300	1096
404	4820	30
1443	3745	54
1795	4566	168
1608	288	50
194	58	597
1894	891	201
415	298	2261
913	207	838
463	7167	14
1641	3992	225
482	7353	154
1272	679	1070
206	1107	55
682	1447	120
1530	220	1970
365	6178	6
1555	257	20168
21	302	118
899	471	1104
949	816	354
1975	17971	375
1016	1632	466
1627	1464	265
1861	512	204
412	320	22
1625	15674	8
1167	12879	36
411	1613	176
647	418	1225
759	701	122
925	533	954
1183	1185	861
1037	2901	10
938	680	12210
229	38	2
477	314	65
1490	1347	1544
1220	5045	781
1975	17973	322
1712	163	4686
1868	1249	179
1256	3754	132
157	712	88
185	61	123
688	4818	215
1044	11955	695
1478	324	761
1519	1923	376
1655	1343	170
1384	3333	1069
369	207	200
1537	12072	82
1732	16377	7
303	198	155
100	154	90
465	757	125
1935	1184	336
248	3209	43
640	554	207
652	1116	101
2077	1376	156
11	478	329
1204	4821	199
258	2025	2
305	328	111
1263	7706	572
640	706	1336
976	190	65
2076	67	108
1954	1145	212
793	89	2045
54	333	346
2038	1390	206
1373	3124	431
1189	55	2000
1678	2080	232
79	180	119
1647	498	148
953	1400	92
1724	13090	72
1159	1193	1148
1514	4311	174
479	285	2246
1650	3791	734
828	1413	146
456	966	116
1410	1696	68
1294	458	36
465	424	863
1405	210	234
1330	13926	444
107	220	4108
37	1223	258
1021	4922	208
1264	1416	213
1912	17557	47
380	314	798
203	503	296
562	2455	253
716	830	1435
849	10617	564
1051	710	1460
1253	292	678
1183	818	552
1707	2029	35
142	3282	158
9	398	306
223	325	2720
250	4788	260
1055	371	97
1481	533	2233
521	1200	166
61	1771	190
802	3530	3
925	2053	778
828	4286	70
1710	16190	126
1518	2629	1143
2084	3747	392
1619	378	598
1539	1240	25
110	393	1579
1223	66	945
704	333	7
473	89	324
164	1643	28151
855	10658	666
1484	14840	86
2028	2672	745
1822	13247	26
455	407	3697
1016	4092	429
1451	302	1100
900	10942	158
1764	440	124
601	723	325
1687	475	1334
1042	1873	468
1165	6926	209
1312	405	94
1712	166	1214
846	2471	506
876	4809	107
1965	466	194
1696	1413	56
22	835	676
1475	1042	78
1770	2135	292
1342	3470	286
1900	59	129
1470	599	882
1082	227	223
2020	539	402
1086	12214	433
1271	8843	363
1094	3302	529
643	8600	431
1954	491	368
878	344	95
575	63	93
1978	1364	94
1254	3417	517
2080	1893	1627
1835	88	29
1790	2277	271
985	265	365
602	1090	478
1350	2362	256
1019	65	270
583	779	641
320	2442	801
2017	1396	330
1678	686	117
1223	2641	809
1220	167	715
317	2786	1167
10	229	992
2017	887	55
1478	288	32080
374	85	1
359	187	421
637	982	52
54	329	118
543	964	521
1137	1009	141
1454	722	294
2090	234	356
1236	2479	10491
1616	296	155
723	344	1768
1521	669	1208
324	946	353
2015	978	1093
327	1376	390
909	324	129
821	436	670
1560	7340	4674
1826	12295	237
441	425	91
1047	11979	160
1496	59	487
2065	378	677
876	10756	107
1410	288	36
1950	5027	443
1926	887	603
1624	15662	57
2004	517	335
1055	12029	74
1158	10784	146
99	157	130
1124	686	2789
488	969	288
289	498	4881
1810	306	1
650	1099	411
97	154	221
405	1451	1060
698	1244	1831
1347	6678	7
158	3490	317
1067	6120	718
1057	466	178
1009	377	55
311	3108	237
294	5334	121
1662	3317	210
1765	10615	49
1777	13209	1589
64	1833	213
447	7012	1171
1119	12427	9
1653	1083	227
980	11531	89
70	1520	1257
1956	2546	185
102	2641	292
1748	497	137
1410	1447	42
97	2588	239
1281	3940	9
1770	7759	441
310	5534	71
744	377	272
252	915	282
431	157	1159
1114	227	265
1965	288	326
1231	511	434
1164	12824	366
920	198	86
1032	585	35
816	4814	4
2009	9285	212
51	1525	362
1335	6151	71
1097	1459	1486
1073	734	1347
951	1983	425
311	5545	436
38	65	3008
1133	221	202
403	288	515
1799	295	290
499	157	27
2071	2462	59
777	9975	102
407	53	46
1429	325	1155
153	3412	191
784	65	363
1425	1971	477
1613	830	675
113	937	1431
1814	182	209
1861	17182	348
1198	704	1921
816	299	9
2086	7194	91
1687	907	426
1551	1116	649
2077	1249	1176
694	2531	137
1620	1743	247
865	9345	117
1692	310	252
666	9146	198
1963	298	431
2006	1965	2303
1857	3737	1169
684	349	1475
2047	1098	165
257	37	220
1221	13255	21
539	233	1609
1643	959	1057
2054	699	89
4	72	4983
603	8492	30
101	1671	316
1152	12711	170
1332	1444	832
1253	349	1129
1387	9977	182
24	890	833
1335	7123	107
7	325	599
1080	646	1134
336	5797	565
1445	375	604
74	2061	204
1630	15715	292
1044	2281	750
2097	81	181
24	258	531
1308	295	2134
852	306	113
1442	5631	380
254	1406	758
1318	542	1995
776	3729	140
1322	3720	388
933	432	306
1032	1427	114
75	543	143
370	6233	871
1015	2277	155
449	4272	194
553	8005	57
1223	903	609
127	1249	533
18	717	363
682	683	500
484	1784	92
1433	5000	495
893	306	404
612	3288	221
1068	4194	176
1968	9716	215
633	8734	50
1322	7326	263
820	10346	17
655	475	12
14	574	650
1707	2786	76
911	464	244
176	1075	556
1128	288	1031
1559	545	186
1662	278	780
451	1678	522
482	225	189
1375	14199	144
176	965	357
1770	2179	120
40	1331	187
191	72	463
573	1936	52
2010	1155	1030
1198	291	327
372	6248	159
382	6326	893
1089	153	318
1998	3332	126
1780	528	1126
1951	4802	502
316	207	192
836	161	218
578	686	1513
1009	498	82
1315	13814	1
1167	1090	90
1173	6189	229
928	4865	24
1644	1244	50
2034	903	170
87	332	53
777	19	126
141	3273	41
1393	11331	350
2061	18472	32
1746	7525	521
1568	704	800
1972	1222	698
623	203	469
767	405	220
512	517	3190
218	4427	55
968	2530	281
1626	182	123
7	308	1082
1909	459	665
609	523	483
1518	15160	490
1975	17962	560
888	4036	478
242	4697	179
117	997	264
1017	1591	221
1374	4262	1782
9	408	249
308	4180	1509
742	107	54
1761	16521	48
63	1808	97
940	427	535
873	55	668
1824	16892	127
1108	12376	53
1579	81	637
1638	15763	42
1222	13265	1007
1745	15975	155
1578	4562	98
440	2572	536
995	701	12
1955	17877	25
595	506	2183
1720	3884	675
1506	1633	193
215	533	35
1604	8420	248
756	3475	28
746	514	232
850	153	948
260	502	122
2044	18376	36
543	199	1238
1207	8372	65
1831	1424	308
1532	302	664
1378	609	164
1817	10535	3077
463	7163	16
865	3480	100
1010	2787	5
1149	715	18
1710	2832	122
52	839	191
1040	2781	221
934	11184	102
1969	527	306
1712	1372	905
177	917	3496
1794	7187	61
331	300	506
12	72	2144
1744	7194	3
730	466	504
932	1491	1960
441	226	127
885	310	330
1110	10833	398
1547	768	216
301	300	132
13	292	4
749	1602	3017
1155	1943	309
1065	12087	10
1669	937	47
1721	16286	110
759	425	318
842	5565	254
1562	917	81
1040	486	390
1952	199	142
1449	8122	174
1951	230	308
1029	98	207
814	89	509
931	707	367
977	982	28
1180	65	31
1683	1109	932
874	1097	605
1889	2855	1670
642	265	252
459	2784	575
1463	14677	133
1636	1659	322
443	1778	521
535	488	269
1198	689	187
10	217	761
267	908	207
1839	9334	92
1209	98	79
674	543	877
1332	3491	716
1184	12987	72
829	440	418
799	863	113
2004	318	293
893	10877	948
658	535	138
411	3227	61
1516	2031	143
1850	1047	352
1461	306	40
1428	1281	278
1024	11826	168
1511	306	105
959	11398	124
651	8903	94
697	56	591
2036	7007	247
1006	1424	219
966	1449	369
996	11666	94
213	846	3401
2052	959	1012
1950	698	463
147	349	677
687	9270	4
1069	67	5502
1979	288	491
1110	937	473
513	2608	319
1166	12841	22
409	1116	23
122	3006	16
1671	706	448
398	56	409
194	1735	1144
488	1131	148
831	6128	1792
578	290	191
124	1788	91
55	1631	328
135	802	543
1298	289	1555
65	488	1189
1102	55	4665
1848	17056	580
1980	982	19
1823	166	211
313	34	424
1666	471	977
1532	55	5034
1896	2850	442
683	993	558
403	686	123
933	962	340
593	701	1466
789	10052	369
952	1515	66
922	7382	54
586	8319	898
759	1243	236
1111	683	8758
1834	692	16
1759	1870	1210
166	474	123
978	11513	508
1446	680	207
1906	422	99
11	485	238
683	1013	4237
587	2843	469
251	4809	54
1497	14948	505
1431	14515	883
363	2738	564
461	715	69
1586	5157	36
325	1315	484
78	1548	149
2059	1042	165
738	1342	148
366	53	1399
1819	16871	23
97	419	542
1871	239	130
2095	18686	47
1286	12051	362
1450	1099	295
1563	5238	5
113	936	2270
181	498	284
1687	540	183
2015	821	2610
1374	930	1364
375	288	144
1365	300	1341
1280	851	2190
2072	333	8337
1902	289	336
712	3676	1
793	534	428
315	331	167
304	193	25
164	159	1747
1063	12076	67
144	157	1874
1507	6626	14
1590	526	2669
636	8759	361
1319	1512	152
1033	329	709
487	89	252
814	704	615
64	154	141
16	663	165
15	603	484
752	2247	391
1829	344	2007
1147	12660	92
388	726	4838
57	1671	1488
310	302	57
177	3776	705
428	627	1181
1455	3575	1258
1429	1451	570
478	7328	2608
742	4704	69
329	228	521
1152	10080	370
1788	679	3202
1431	791	1346
453	3892	97
1711	599	2643
697	747	1367
1770	466	208
348	89	55
493	67	130
1256	13524	82
708	9452	3
2086	969	320
114	1360	97
1709	8802	665
790	912	557
2037	306	130
886	461	38
1321	229	573
998	11693	167
737	4092	285
986	11580	150
1534	174	995
1404	1633	616
718	72	764
773	726	869
47	318	1344
1881	913	207
474	289	7773
257	1298	286
986	816	982
1752	72	146
209	4292	85
1330	1963	839
1080	686	98
640	868	1856
1704	326	39
484	190	462
1402	2481	38
737	226	379
939	816	827
1474	2605	256
1200	380	208
1004	11732	41
525	7776	501
427	6771	515
959	72	1782
442	187	112009
607	8532	77
1958	227	38
1504	15085	2619
1829	682	414
439	2930	1054
757	466	23277
51	954	327
1485	67	444
1108	1943	62
2007	3780	2294
181	187	804
1001	297	1807
520	7516	278
114	1372	200
416	6658	100
1620	429	216
772	1535	9
1113	8081	155
1810	475	358
398	225	85
120	687	43
1660	1412	150
95	2543	257
1873	378	569
1593	11069	101
981	324	202
1284	1099	382
415	329	251
1233	55	15252
1794	492	43
60	103	107
1814	2121	192
1198	328	219
646	325	208
957	8164	624
2094	1462	1469
765	1963	411
1856	3176	610
1822	1645	29
2016	18249	32
299	5447	108
355	1905	202
1965	349	232
1126	500	186
1005	11756	543
1769	680	53
1935	498	3153
728	159	1564
2081	1609	185
1413	1037	140
477	299	191
2031	525	2097
1852	534	250
1308	253	723
1788	300	1365
1005	1155	300
1223	1844	661
1102	64	147
649	846	187
37	1220	261
193	4030	805
1493	14908	292
1806	8418	510
120	486	23
484	199	172
2040	461	556
977	10063	24
415	534	202
1892	928	94
1926	13008	448
1304	327	128
1445	14594	373
1456	14642	244
1336	715	87
312	2106	290
290	1081	6
1765	2582	54
927	537	768
79	903	153
905	329	519
550	917	538
426	6756	537
225	813	2545
710	230	41
1469	1044	23
55	276	761
925	1985	763
203	4178	48
911	308	157
1182	8988	213
1110	2346	244
551	7942	125
164	1116	7700
87	2391	59
963	11451	25
454	1534	288
2078	18579	1251
24	789	4466
1587	2641	917
298	5435	393
863	1398	106
1778	65	10453
124	154	259
1898	10016	5090
1213	13209	20
670	84	1144
998	289	120
1527	7663	123
926	3527	252
2094	17875	902
1758	16497	3
1755	16452	239
1255	8707	874
367	498	833
224	3119	189
1274	5168	272
267	456	1375
1697	3131	331
1819	13292	58
726	9573	6
1794	16708	107
63	704	113
1458	333	45
1818	429	8
295	735	308
170	3724	788
548	7915	251
1508	903	420
76	2087	3423
1438	229	1155
1457	317	402
100	2580	113
194	1971	1015
1245	507	768
412	227	31
1757	292	191
1290	5914	1
1494	7846	4
521	6196	1787
1742	295	1097
1076	12132	193
216	1075	995
743	7506	1316
2013	2133	195
1056	524	564
75	333	955
926	11113	161
823	498	681
66	1019	415
488	1958	139
114	2857	29
2019	1553	954
285	5220	80
681	486	613
119	1110	123
467	7233	159
409	331	34
950	918	317
1179	466	987
322	5674	4662
1688	81	301
788	8991	73
1164	980	374
1619	233	3046
968	208	617
1253	1032	222
1430	14512	110
953	4941	457
1782	16662	39
4	186	236
817	159	276
2070	2347	129
57	779	10000
1376	2432	41
14	579	635
339	318	1094
1858	7	124
461	986	24
257	1336	92
1477	14771	13
1903	288	392
693	886	267
787	2601	74
1438	1090	1036
136	292	1587
1318	6121	264
1414	371	141
210	1791	175
1231	715	424
1124	1032	685
1309	2823	472
487	257	117
412	6639	73
1376	3373	10
936	11210	296
220	4446	112
1606	355	698
574	227	205
2011	3881	31
690	257	1347
821	8587	111
1086	679	165902
2048	6710	10
425	802	190
1998	14239	86
1457	288	1509
1089	1203	385
457	920	87
994	8689	83
1092	9569	1031
446	190	5447
953	2121	267
712	9482	1
1039	5947	53
187	1062	189
725	9554	128
1840	1705	195
1280	511	1422
2043	2643	1335
1718	2419	219
1798	157	354
330	646	293
953	306	110
1844	1090	561
168	2542	332
290	2571	4
1601	870	457
201	1263	169
1873	498	353
1866	3302	225
1376	4201	24
1520	3456	239
1324	949	167
426	6159	768
363	1547	460
1002	314	118
1992	196	1044
547	1110	130
808	320	136
1308	523	1182
625	8677	128
328	190	183
1784	207	3007
1804	1043	123
1157	8258	639
1459	13454	140
416	162	63
971	198	93
662	3756	514
1903	903	435
964	265	74
839	978	530
311	2137	221
1466	456	136
2006	18191	557
1171	288	183
485	2585	34
687	9268	12
1593	482	124
1997	1469	206
1209	6740	40
1644	2346	27
24	900	518
1632	9169	1120
1873	903	1124
146	311	187
1067	1639	391
292	5303	146
568	734	791
1661	2407	166
139	978	769
1663	89	281
953	1243	55
1785	2137	982
781	317	74
139	228	142
1627	841	329
905	298	715
1194	4734	531
1458	1243	35
1538	2304	22
502	295	1502
1248	2067	114
850	10626	1488
622	197	211
782	4271	99
1928	985	1362
1378	444	896
2008	1369	274
661	8425	269
771	301	81
557	1066	439
645	8842	116
1282	67	172
1753	531	3039
560	1394	70
1029	851	218
1187	8546	128
1060	7054	590
628	59	111
1133	8593	70
1674	81	78
979	2380	327
725	9557	106
1342	2312	289
1974	3193	317
772	500	16
1980	231	40
468	157	1088
1315	13806	3
1445	5081	402
314	300	453
665	4306	29
41	954	580
288	5247	236
1473	2132	392
657	1700	396
1601	12668	342
642	8805	519
889	735	117
1640	917	1005
931	7047	202
910	548	868
667	344	79
1447	288	857
868	2835	383
1428	1406	467
1749	3129	1025
1946	265	382
348	525	42
1724	65	39
14	558	772
28	1024	7
233	1047	73
418	211	306
148	3364	164
1650	7260	680
1679	9636	1236
227	55	8119
291	5293	21
31	1074	88
1447	959	294
357	1983	2693
2084	1517	253
536	683	406
431	154	3033
346	2941	523
1674	190	648
1471	2094	3040
1811	299	1130
1792	212	578
517	6915	164
1888	17415	152
1929	910	1336
271	293	824
395	6491	113
434	6826	28
224	4494	168
109	2346	1577
2047	603	278
1411	1464	38
572	1379	266
767	521	202
175	465	820
831	10465	2314
87	1441	38
635	2852	78
1647	328	483
942	11250	1
392	989	49
1518	159	853
1472	868	213
10	449	177
1971	17940	3372
2076	2788	155
993	6759	63
706	182	9
1724	16345	25
256	3376	468
652	8912	99
1355	9277	176
728	715	831
1533	8991	1703
632	2521	1082
798	10088	248
134	349	36
376	6283	19
1911	8710	1280
815	306	2215
1091	302	378
159	3501	1433
1885	454	65
551	300	20
216	3767	49
1180	329	72
526	1412	514
1179	295	207
1981	14359	195
1503	1434	138
44	436	331
1999	439	1734
1296	824	71
1830	517	1331
1930	17660	1165
2077	2784	392
951	1297	1820
1644	1639	5
1123	2572	800
1323	13860	295
1402	7800	14
1966	1375	225
1724	8174	29
1881	71	230
40	1303	481
2088	5031	10
1680	8716	753
228	863	10
229	330	3
477	525	165
1248	283	283
658	64	150
1388	230	22
1097	3495	951
1793	330	1095
550	188	173
321	5669	56
2006	2671	468
2069	6454	215
523	5844	2
761	3285	469
1661	1400	201
130	67	519
1299	13733	223
1621	15634	33
1554	554	228
80	805	1170
1618	15603	105
1335	3216	57
1406	2582	372
1862	2702	2114
286	498	376
372	538	105
1942	1804	4727
1190	2715	305
2086	3767	86
691	2521	587
995	6590	7
691	9285	486
914	4178	537
897	234	98
217	1901	230
1839	2873	409
638	292	641
1041	5609	84
1616	2067	212
393	2343	111
1662	67	168
163	3610	209
1665	3570	2
1403	293	837
1469	329	13
393	959	152
895	875	326
552	7954	10
1494	14930	5
1712	227	260
1705	1988	466
330	1245	163
1426	14502	66
267	1375	223
1919	1090	94
1615	227	638
1489	326	357
1727	222	559
677	9219	166
1626	15689	477
91	1878	1136
34	397	394
1408	9858	1
976	171	175
477	295	150
1584	540	41
341	1222	91
764	3201	280
625	4384	324
927	3769	490
1322	6575	627
375	302	74
375	704	171
1762	14600	116
607	8542	39
802	10171	2
1379	466	518
64	1827	245
59	1713	610
256	288	4882
1958	618	41
153	3415	153
1281	198	15
854	514	90
1176	809	1263
826	486	25
377	920	1588
136	314	186
1154	12738	509
1378	4779	294
1551	707	583
414	293	286
205	4236	804
1786	2939	128
1346	14012	183
1796	16719	119
4	159	724
1534	562	261
1431	1771	309
563	8123	696
510	7160	2
621	1705	3610
1961	289	2433
302	340	1991
1823	182	196
1880	209	167
1519	154	104
92	526	9
705	9403	634
1877	1191	95
1294	498	24
120	292	249
1760	11042	230
2018	681	637
526	527	5
1386	9056	139
1864	583	27
1301	89	16982
922	1800	101
1358	707	264
397	959	233
2028	18319	98
1786	89	339
580	8264	732
186	3794	34
711	2347	57
1494	155	19
1823	378	190
997	831	349
762	1714	118
658	1013	145
1613	486	3120
361	257	4772
1535	3079	1306
756	2616	21
104	1043	2428
1479	4002	151
202	1914	154
584	8312	2190
12	513	1250
132	89	1267
108	2767	390
185	486	42
82	2268	453
277	1277	554
278	377	60
998	11695	156
340	5846	346
1356	3397	1015
2090	707	775
762	227	61
1558	2435	31
1804	190	98
1599	15508	153
2037	262	934
810	10278	16
579	953	335
1859	202	1
473	523	139
529	7802	319
1643	15808	404
826	88	21
3	145	68
460	7126	143
1191	1099	85
437	333	133
708	9455	2
1054	7502	2053
658	2136	1284
1505	1098	429
1369	486	36
1613	1905	2147
2100	10008	228
993	11621	52
182	986	420
1395	2289	150
728	6730	968
1938	17749	309
1217	6222	239
1770	16571	280
1111	2723	1302
1150	12684	815
1378	709	265
734	3249	5959
1648	155	237
644	964	43
738	7047	199
391	6447	223
2066	9263	994
1398	1686	518
687	1703	1
1332	1433	829
959	3104	71
464	7184	266
1613	3946	411
1371	3703	226
601	65	288
695	533	34
990	4444	887
2064	2839	18
738	3660	175
1157	9765	403
587	8347	1162
1091	1470	453
233	714	16
1368	157	2642
631	1358	436
174	1116	239
935	11187	188
402	163	7550
152	2788	203
842	1953	181
226	230	199
620	209	2141
361	299	392
302	701	1092
467	7196	867
1362	859	81
1334	8390	1
1089	4959	557
122	3014	14
632	3501	440
1025	706	781
99	1104	40
827	2790	71
951	11316	476
1080	1673	27
372	175	143
946	2987	314
1437	14550	36
69	1964	237
1719	11874	116
2021	1032	871
1135	525	1079
1726	299	191
1198	3324	158
1497	11636	256
827	10451	20
1952	13417	184
1483	2653	70
671	299	448
1677	1863	486
828	5365	82
1366	1106	210
168	1956	756
1309	859	614
649	2966	244
66	1014	478
1802	5437	774
459	2341	956
844	1196	384
144	327	41
1064	917	80
1312	1974	43
1782	475	45
